date,field,row,position,leaf no.,llet no.,larvae,uae,adult
981111,3,5,2,8,3,2,0,0
981111,3,5,2,8,4,9,0,0
981111,3,5,2,8,5,10,0,0
981111,3,4,2,1,1,2,0,0
981111,3,4,2,1,2,1,0,0
981111,3,4,2,1,3,0,1,0
981111,3,4,2,1,4,2,0,0
981111,3,4,2,1,5,0,0,0
981111,3,4,2,2,1,0,0,0
981111,3,4,2,2,2,0,0,0
981111,3,4,2,2,3,0,0,0
981111,3,4,2,2,4,0,0,0
981111,3,4,2,2,5,0,0,0
981111,3,4,2,3,1,4,0,0
981111,3,4,2,3,2,2,0,0
981111,3,4,2,3,3,4,0,0
981111,3,4,2,3,4,3,0,0
981111,3,4,2,3,5,9,0,0
981111,3,4,2,4,1,0,0,0
981111,3,4,2,4,2,0,0,0
981111,3,4,2,4,3,0,0,0
981111,3,4,2,4,4,0,0,0
981111,3,4,2,4,5,0,0,0
981111,3,4,2,5,1,0,0,0
981111,3,4,2,5,2,3,0,0
981111,3,4,2,5,3,2,0,0
981111,3,4,2,5,4,2,0,0
981111,3,4,2,5,5,4,0,0
981111,3,4,2,6,1,5,0,0
981111,3,4,2,6,2,0,0,0
981111,3,4,2,6,3,2,0,1
981111,3,4,2,6,4,5,0,0
981111,3,4,2,6,5,7,0,0
981111,3,4,2,7,1,0,0,0
981111,3,4,2,7,2,0,0,0
981111,3,4,2,7,3,0,0,0
981111,3,4,2,7,4,0,0,0
981111,3,4,2,7,5,0,0,0
981111,3,4,2,8,1,3,0,0
981111,3,4,2,8,2,1,0,0
981111,3,4,2,8,3,2,0,0
981111,3,4,2,8,4,4,0,1
981111,3,4,2,8,5,15,0,0
981111,3,3,2,1,1,2,0,0
981111,3,3,2,1,2,3,0,0
981111,3,3,2,1,3,3,0,0
981111,3,3,2,1,4,6,0,0
981111,3,3,2,1,5,3,0,0
981111,3,3,2,2,1,8,0,0
981111,3,3,2,2,2,6,0,0
981111,3,3,2,2,3,8,0,0
981111,3,3,2,2,4,5,0,0
981111,3,3,2,2,5,15,0,0
981111,3,3,2,3,1,2,0,0
981111,3,3,2,3,2,1,0,0
981111,3,3,2,3,3,0,0,0
981111,3,3,2,3,4,0,0,0
981111,3,3,2,3,5,3,0,0
981111,3,3,2,4,1,3,0,0
981111,3,3,2,4,2,8,0,0
981111,3,3,2,4,3,0,0,0
981111,3,3,2,4,4,0,0,0
981111,3,3,2,4,5,2,0,0
981111,3,3,2,5,1,0,0,0
981111,3,3,2,5,2,0,0,0
981111,3,3,2,5,3,0,0,0
981111,3,3,2,5,4,0,0,0
981111,3,3,2,5,5,0,0,0
981111,3,3,2,6,1,0,0,0
981111,3,3,2,6,2,2,0,0
981111,3,3,2,6,3,0,0,0
981111,3,3,2,6,4,4,0,0
981111,3,3,2,6,5,6,0,0
981111,3,3,2,7,1,0,1,0
981111,3,3,2,7,2,3,0,0
981111,3,3,2,7,3,1,0,0
981111,3,3,2,7,4,1,0,0
981111,3,3,2,7,5,6,0,0
981111,3,3,2,8,1,3,0,1
981111,3,3,2,8,2,5,0,0
981111,3,3,2,8,3,6,0,0
981111,3,3,2,8,4,12,0,2
981111,3,3,2,8,5,3,0,0
981111,3,2,2,1,1,4,0,0
981111,3,2,2,1,2,1,0,0
981111,3,2,2,1,3,2,0,0
981111,3,2,2,1,4,4,0,0
981111,3,2,2,1,5,6,0,0
981111,3,2,2,2,1,0,0,0
981111,3,2,2,2,2,0,0,0
981111,3,2,2,2,3,3,0,0
981111,3,2,2,2,4,5,0,0
981111,3,2,2,2,5,8,0,0
981111,3,2,2,3,1,4,0,0
981111,3,2,2,3,2,3,0,0
981111,3,2,2,3,3,0,0,0
981111,3,2,2,3,4,5,0,0
981111,3,2,2,3,5,4,0,0
981111,3,2,2,4,1,0,0,0
981111,3,2,2,4,2,0,0,0
981111,3,2,2,4,3,0,0,0
981111,3,2,2,4,4,0,0,0
981111,3,2,2,4,5,0,0,0
981111,3,2,2,5,1,2,0,0
981111,3,2,2,5,2,5,0,0
981111,3,2,2,5,3,4,0,0
981111,3,2,2,5,4,0,0,0
981111,3,2,2,5,5,2,0,0
981111,3,2,2,6,1,1,0,0
981111,3,2,2,6,2,3,0,1
981111,3,2,2,6,3,2,0,0
981111,3,2,2,6,4,0,0,0
981111,3,2,2,6,5,5,0,0
981111,3,2,2,7,1,0,0,0
981111,3,2,2,7,2,0,1,0
981111,3,2,2,7,3,2,3,0
981111,3,2,2,7,4,2,4,0
981111,3,2,2,7,5,0,0,1
981111,3,2,2,8,1,0,0,0
981111,3,2,2,8,2,0,0,0
981111,3,2,2,8,3,1,0,0
981111,3,2,2,8,4,3,0,0
981111,3,2,2,8,5,3,0,0
981111,3,1,2,1,1,6,0,0
981111,3,1,2,1,2,11,0,0
981111,3,1,2,1,3,5,0,0
981111,3,1,2,1,4,23,0,0
981111,3,1,2,1,5,22,0,0
981111,3,1,2,2,1,2,2,0
981111,3,1,2,2,2,2,0,0
981111,3,1,2,2,3,3,2,0
981111,3,1,2,2,4,2,0,0
981111,3,1,2,2,5,4,0,0
981111,3,1,2,3,1,13,0,0
981111,3,1,2,3,2,8,0,0
981111,3,1,2,3,3,6,0,0
981111,3,1,2,3,4,8,0,1
981111,3,1,2,3,5,12,0,0
981111,3,1,2,4,1,2,0,0
981111,3,1,2,4,2,0,0,0
981111,3,1,2,4,3,0,0,0
981111,3,1,2,4,4,0,0,0
981111,3,1,2,4,5,5,0,0
981111,3,1,2,5,1,3,0,0
981111,3,1,2,5,2,2,0,0
981111,3,1,2,5,3,1,0,0
981111,3,1,2,5,4,4,0,0
981111,3,1,2,5,5,10,0,0
981111,3,1,2,6,1,4,0,0
981111,3,1,2,6,2,4,0,0
981111,3,1,2,6,3,3,0,0
981111,3,1,2,6,4,0,0,0
981111,3,1,2,6,5,4,0,0
981111,3,1,2,7,1,6,0,0
981111,3,1,2,7,2,4,0,0
981111,3,1,2,7,3,3,0,0
981111,3,1,2,7,4,4,0,0
981111,3,1,2,7,5,2,0,0
981111,3,1,2,8,1,0,0,0
981111,3,1,2,8,2,0,0,0
981111,3,1,2,8,3,0,0,1
981111,3,1,2,8,4,0,0,0
981111,3,1,2,8,5,6,0,0
981111,2,5,1,1,1,1,0,2
981111,2,5,1,1,2,2,0,3
981111,2,5,1,1,3,0,0,3
981111,2,5,1,1,4,3,0,2
981111,2,5,1,1,5,1,0,4
981111,2,5,1,2,1,2,0,3
981111,2,5,1,2,2,1,0,3
981111,2,5,1,2,3,1,0,5
981111,2,5,1,2,4,0,0,7
981111,2,5,1,2,5,0,0,6
981111,2,5,1,3,1,1,0,0
981111,2,5,1,3,2,1,0,1
981111,2,5,1,3,3,0,0,0
981111,2,5,1,3,4,0,0,0
981111,2,5,1,3,5,0,0,0
981111,2,5,1,4,1,0,0,1
981111,2,5,1,4,2,0,0,2
981111,2,5,1,4,3,0,0,5
981111,2,5,1,4,4,0,0,5
981111,2,5,1,4,5,0,0,7
981111,2,5,1,5,1,0,0,1
981111,2,5,1,5,2,0,0,5
981111,2,5,1,5,3,2,0,4
981111,2,5,1,5,4,3,0,1
981111,2,5,1,5,5,1,0,1
981111,2,5,1,6,1,0,0,4
981111,2,5,1,6,2,0,0,4
981111,2,5,1,6,3,3,0,5
981111,2,5,1,6,4,0,0,9
981111,2,5,1,6,5,1,0,7
981111,2,5,1,7,1,0,0,1
981111,2,5,1,7,2,0,0,2
981111,2,5,1,7,3,0,0,2
981111,2,5,1,7,4,0,0,1
981111,2,5,1,7,5,0,0,2
981111,2,5,1,8,1,2,0,1
981111,2,5,1,8,2,0,0,3
981111,2,5,1,8,3,3,0,2
981111,2,5,1,8,4,1,0,7
981111,2,5,1,8,5,0,0,11
981111,2,4,1,1,1,0,0,2
981111,2,4,1,1,2,0,0,5
981111,2,4,1,1,3,0,0,8
981111,2,4,1,1,4,0,0,7
981111,2,4,1,1,5,0,0,16
981111,2,4,1,2,1,0,0,2
981111,2,4,1,2,2,0,0,2
981111,2,4,1,2,3,0,0,1
981111,2,4,1,2,4,0,0,9
981111,2,4,1,2,5,2,0,6
981111,2,4,1,3,1,0,0,3
981111,2,4,1,3,2,0,0,3
981111,2,4,1,3,3,0,0,12
981111,2,4,1,3,4,0,0,3
981111,2,4,1,3,5,0,0,2
981111,2,4,1,4,1,0,0,3
981111,2,4,1,4,2,0,0,1
981111,2,4,1,4,3,0,0,0
981111,2,4,1,4,4,0,0,0
981111,2,4,1,4,5,0,0,0
981111,2,4,1,5,1,2,0,1
981111,2,4,1,5,2,0,0,2
981111,2,4,1,5,3,0,0,1
981111,2,4,1,5,4,0,0,0
981111,2,4,1,5,5,0,0,2
981111,2,4,1,6,1,0,0,0
981111,2,4,1,6,2,0,0,0
981111,2,4,1,6,3,0,0,3
981111,2,4,1,6,4,0,0,2
981111,2,4,1,6,5,0,0,4
981111,2,4,1,7,1,0,0,4
981111,2,4,1,7,2,0,0,0
981111,2,4,1,7,3,0,0,0
981111,2,4,1,7,4,0,0,2
981111,2,4,1,7,5,0,0,1
981111,2,4,1,8,1,2,0,0
981111,2,4,1,8,2,0,0,0
981111,2,4,1,8,3,1,0,1
981111,2,4,1,8,4,0,0,0
981111,2,4,1,8,5,0,0,6
981111,2,3,1,1,1,0,0,0
981111,2,3,1,1,2,0,0,2
981111,2,3,1,1,3,0,0,0
981111,2,3,1,1,4,0,0,0
981111,2,3,1,1,5,0,0,0
981111,2,3,1,2,1,4,0,4
981111,2,3,1,2,2,0,0,1
981111,2,3,1,2,3,0,0,2
981111,2,3,1,2,4,2,0,1
981111,2,3,1,2,5,1,0,4
981111,2,3,1,3,1,0,0,0
981111,2,3,1,3,2,0,0,0
981111,2,3,1,3,3,0,0,0
981111,2,3,1,3,4,0,0,2
981111,2,3,1,3,5,0,0,1
981111,2,3,1,4,1,0,0,0
981111,2,3,1,4,2,0,0,0
981111,2,3,1,4,3,0,0,2
981111,2,3,1,4,4,0,0,2
981111,2,3,1,4,5,0,0,1
981111,2,3,1,5,1,0,0,2
981111,2,3,1,5,2,0,0,0
981111,2,3,1,5,3,0,0,0
981111,2,3,1,5,4,0,0,3
981111,2,3,1,5,5,0,0,0
981111,2,3,1,6,1,0,0,0
981111,2,3,1,6,2,0,0,0
981111,2,3,1,6,3,0,0,1
981111,2,3,1,6,4,0,0,0
981111,2,3,1,6,5,0,0,4
981111,2,3,1,7,1,0,0,0
981111,2,3,1,7,2,0,0,0
981111,2,3,1,7,3,0,0,2
981111,2,3,1,7,4,0,0,0
981111,2,3,1,7,5,0,0,0
981111,2,3,1,8,1,0,0,0
981111,2,3,1,8,2,0,0,0
981111,2,3,1,8,3,0,0,0
981111,2,3,1,8,4,0,0,0
981111,2,3,1,8,5,0,0,0
981111,2,2,1,1,1,0,0,0
981111,2,2,1,1,2,0,0,0
981111,2,2,1,1,3,0,0,0
981111,2,2,1,1,4,0,0,0
981111,2,2,1,1,5,0,0,0
981111,2,2,1,2,1,0,0,0
981111,2,2,1,2,2,0,0,0
981111,2,2,1,2,3,0,0,0
981111,2,2,1,2,4,0,0,0
981111,2,2,1,2,5,0,0,0
981111,2,2,1,3,1,0,0,0
981111,2,2,1,3,2,0,0,0
981111,2,2,1,3,3,0,0,0
981111,2,2,1,3,4,0,0,3
981111,2,2,1,3,5,0,0,0
981111,2,2,1,4,1,0,0,0
981111,2,2,1,4,2,0,0,0
981111,2,2,1,4,3,0,0,0
981111,2,2,1,4,4,0,0,2
981111,2,2,1,4,5,0,0,0
981111,2,2,1,5,1,0,0,0
981111,2,2,1,5,2,0,0,2
981111,2,2,1,5,3,0,0,2
981111,2,2,1,5,4,0,0,3
981111,2,2,1,5,5,0,0,4
981111,2,2,1,6,1,0,0,0
981111,2,2,1,6,2,0,0,0
981111,2,2,1,6,3,0,0,0
981111,2,2,1,6,4,0,0,0
981111,2,2,1,6,5,0,0,0
981111,2,2,1,7,1,1,0,0
981111,2,2,1,7,2,0,0,1
981111,2,2,1,7,3,0,0,0
981111,2,2,1,7,4,1,0,0
981111,2,2,1,7,5,0,0,0
981111,2,2,1,8,1,0,0,0
981111,2,2,1,8,2,0,0,0
981111,2,2,1,8,3,0,0,0
981111,2,2,1,8,4,0,0,0
981111,2,2,1,8,5,0,0,0
981111,2,1,1,1,1,0,0,1
981111,2,1,1,1,2,0,0,2
981111,2,1,1,1,3,0,0,1
981111,2,1,1,1,4,0,0,1
981111,2,1,1,1,5,0,0,4
981111,2,1,1,2,1,0,0,1
981111,2,1,1,2,2,0,0,0
981111,2,1,1,2,3,0,0,2
981111,2,1,1,2,4,0,0,7
981111,2,1,1,2,5,0,0,1
981111,2,1,1,3,1,0,0,0
981111,2,1,1,3,2,0,0,0
981111,2,1,1,3,3,0,0,0
981111,2,1,1,3,4,0,0,0
981111,2,1,1,3,5,0,0,0
981111,2,1,1,4,1,0,0,0
981111,2,1,1,4,2,0,0,0
981111,2,1,1,4,3,0,0,0
981111,2,1,1,4,4,0,0,2
981111,2,1,1,4,5,0,0,4
981111,2,1,1,5,1,0,0,2
981111,2,1,1,5,2,0,0,3
981111,2,1,1,5,3,0,0,0
981111,2,1,1,5,4,0,0,0
981111,2,1,1,5,5,0,0,2
981111,2,1,1,6,1,0,0,0
981111,2,1,1,6,2,0,0,0
981111,2,1,1,6,3,0,0,0
981111,2,1,1,6,4,0,0,0
981111,2,1,1,6,5,0,0,0
981111,2,1,1,7,1,0,0,0
981111,2,1,1,7,2,0,0,0
981111,2,1,1,7,3,0,0,0
981111,2,1,1,7,4,0,0,0
981111,2,1,1,7,5,0,0,0
981111,2,1,1,8,1,0,0,0
981111,2,1,1,8,2,0,0,0
981111,2,1,1,8,3,0,0,0
981111,2,1,1,8,4,0,0,0
981111,2,1,1,8,5,0,0,0
981111,3,5,1,1,1,96,0,2
981111,3,5,1,1,2,24,0,0
981111,3,5,1,1,3,40,0,10
981111,3,5,1,1,4,71,0,32
981111,3,5,1,1,5,43,0,11
981111,3,5,1,2,1,22,0,0
981111,3,5,1,2,2,55,0,30
981111,3,5,1,2,3,7,0,0
981111,3,5,1,2,4,58,0,8
981111,3,5,1,2,5,46,0,12
981111,3,5,1,3,1,8,0,0
981111,3,5,1,3,2,8,0,2
981111,3,5,1,3,3,5,0,0
981111,3,5,1,3,4,6,0,1
981111,3,5,1,3,5,7,0,1
981111,3,5,1,4,1,0,0,0
981111,3,5,1,4,2,3,0,0
981111,3,5,1,4,3,5,0,2
981111,3,5,1,4,4,7,0,0
981111,3,5,1,4,5,5,0,2
981111,3,5,1,5,1,124,0,4
981111,3,5,1,5,2,28,0,0
981111,3,5,1,5,3,63,0,3
981111,3,5,1,5,4,11,0,8
981111,3,5,1,5,5,96,0,0
981111,3,5,1,6,1,5,0,1
981111,3,5,1,6,2,8,0,2
981111,3,5,1,6,3,9,0,6
981111,3,5,1,6,4,55,0,16
981111,3,5,1,6,5,43,0,4
981111,3,5,1,7,1,5,0,0
981111,3,5,1,7,2,7,0,0
981111,3,5,1,7,3,4,0,0
981111,3,5,1,7,4,8,0,2
981111,3,5,1,7,5,14,0,0
981111,3,5,1,8,1,5,0,2
981111,3,5,1,8,2,0,0,0
981111,3,5,1,8,3,0,0,0
981111,3,5,1,8,4,0,0,0
981111,3,5,1,8,5,3,0,2
981111,3,4,1,1,1,0,0,0
981111,3,4,1,1,2,11,0,0
981111,3,4,1,1,3,9,0,3
981111,3,4,1,1,4,4,0,2
981111,3,4,1,1,5,7,0,2
981111,3,4,1,2,1,2,0,0
981111,3,4,1,2,2,0,0,0
981111,3,4,1,2,3,0,0,0
981111,3,4,1,2,4,2,0,1
981111,3,4,1,2,5,3,0,0
981111,3,4,1,3,1,8,0,2
981111,3,4,1,3,2,0,0,1
981111,3,4,1,3,3,7,0,0
981111,3,4,1,3,4,3,0,0
981111,3,4,1,3,5,26,0,9
981111,3,4,1,4,1,2,0,0
981111,3,4,1,4,2,0,0,0
981111,3,4,1,4,3,3,0,2
981111,3,4,1,4,4,4,0,0
981111,3,4,1,4,5,12,0,2
981111,3,4,1,5,1,0,0,1
981111,3,4,1,5,2,0,0,0
981111,3,4,1,5,3,5,0,0
981111,3,4,1,5,4,8,0,0
981111,3,4,1,5,5,13,0,3
981111,3,4,1,6,1,0,0,0
981111,3,4,1,6,2,0,0,0
981111,3,4,1,6,3,0,0,0
981111,3,4,1,6,4,0,0,0
981111,3,4,1,6,5,3,0,0
981111,3,4,1,7,1,0,0,0
981111,3,4,1,7,2,0,0,0
981111,3,4,1,7,3,4,0,0
981111,3,4,1,7,4,2,0,0
981111,3,4,1,7,5,2,0,0
981111,3,4,1,8,1,22,0,1
981111,3,4,1,8,2,5,0,0
981111,3,4,1,8,3,4,0,0
981111,3,4,1,8,4,3,0,0
981111,3,4,1,8,5,0,0,0
981111,3,3,1,1,1,0,0,0
981111,3,3,1,1,2,0,0,0
981111,3,3,1,1,3,0,0,0
981111,3,3,1,1,4,2,0,0
981111,3,3,1,1,5,3,0,1
981111,3,3,1,2,1,3,0,0
981111,3,3,1,2,2,4,0,0
981111,3,3,1,2,3,5,0,0
981111,3,3,1,2,4,4,0,0
981111,3,3,1,2,5,6,0,0
981111,3,3,1,3,1,5,0,0
981111,3,3,1,3,2,0,0,0
981111,3,3,1,3,3,3,0,0
981111,3,3,1,3,4,0,0,0
981111,3,3,1,3,5,0,0,0
981111,3,3,1,4,1,0,0,0
981111,3,3,1,4,2,0,0,0
981111,3,3,1,4,3,0,0,0
981111,3,3,1,4,4,0,0,0
981111,3,3,1,4,5,0,0,0
981111,3,3,1,5,1,0,0,0
981111,3,3,1,5,2,5,0,0
981111,3,3,1,5,3,0,0,1
981111,3,3,1,5,4,6,0,0
981111,3,3,1,5,5,3,0,0
981111,3,3,1,6,1,2,0,0
981111,3,3,1,6,2,0,0,0
981111,3,3,1,6,3,0,0,0
981111,3,3,1,6,4,2,0,0
981111,3,3,1,6,5,4,0,0
981111,3,3,1,7,1,0,0,0
981111,3,3,1,7,2,0,0,0
981111,3,3,1,7,3,0,0,0
981111,3,3,1,7,4,0,0,0
981111,3,3,1,7,5,0,0,0
981111,3,3,1,8,1,3,0,0
981111,3,3,1,8,2,2,0,0
981111,3,3,1,8,3,0,0,0
981111,3,3,1,8,4,0,0,0
981111,3,3,1,8,5,7,0,0
981111,3,2,1,1,1,3,0,0
981111,3,2,1,1,2,2,0,0
981111,3,2,1,1,3,0,0,1
981111,3,2,1,1,4,2,0,0
981111,3,2,1,1,5,4,0,2
981111,3,2,1,2,1,0,0,0
981111,3,2,1,2,2,0,0,0
981111,3,2,1,2,3,2,0,1
981111,3,2,1,2,4,4,0,2
981111,3,2,1,2,5,2,0,0
981111,3,2,1,3,1,0,0,0
981111,3,2,1,3,2,3,0,1
981111,3,2,1,3,3,0,0,0
981111,3,2,1,3,4,1,0,0
981111,3,2,1,3,5,1,0,0
981111,3,2,1,4,1,0,0,0
981111,3,2,1,4,2,0,0,0
981111,3,2,1,4,3,2,0,0
981111,3,2,1,4,4,0,0,0
981111,3,2,1,4,5,2,0,0
981111,3,2,1,5,1,0,0,0
981111,3,2,1,5,2,0,0,0
981111,3,2,1,5,3,0,0,0
981111,3,2,1,5,4,0,0,0
981111,3,2,1,5,5,0,0,0
981111,3,2,1,6,1,0,0,0
981111,3,2,1,6,2,0,0,0
981111,3,2,1,6,3,0,0,0
981111,3,2,1,6,4,3,0,0
981111,3,2,1,6,5,2,0,0
981111,3,2,1,7,1,5,0,0
981111,3,2,1,7,2,2,0,0
981111,3,2,1,7,3,2,0,0
981111,3,2,1,7,4,0,0,0
981111,3,2,1,7,5,0,0,0
981111,3,2,1,8,1,0,0,0
981111,3,2,1,8,2,0,0,0
981111,3,2,1,8,3,0,0,1
981111,3,2,1,8,4,0,0,0
981111,3,2,1,8,5,0,0,0
981111,3,1,1,1,1,5,0,1
981111,3,1,1,1,2,3,0,0
981111,3,1,1,1,3,3,0,3
981111,3,1,1,1,4,0,0,2
981111,3,1,1,1,5,2,0,0
981111,3,1,1,2,1,5,0,2
981111,3,1,1,2,2,4,0,0
981111,3,1,1,2,3,0,0,0
981111,3,1,1,2,4,3,0,0
981111,3,1,1,2,5,3,0,0
981111,3,1,1,3,1,3,0,0
981111,3,1,1,3,2,2,0,0
981111,3,1,1,3,3,0,0,0
981111,3,1,1,3,4,5,0,0
981111,3,1,1,3,5,2,0,0
981111,3,1,1,4,1,2,0,1
981111,3,1,1,4,2,4,0,0
981111,3,1,1,4,3,0,0,0
981111,3,1,1,4,4,4,0,0
981111,3,1,1,4,5,0,0,0
981111,3,1,1,5,1,6,0,0
981111,3,1,1,5,2,12,0,0
981111,3,1,1,5,3,11,0,0
981111,3,1,1,5,4,4,0,0
981111,3,1,1,5,5,5,0,0
981111,3,1,1,6,1,0,0,0
981111,3,1,1,6,2,0,0,0
981111,3,1,1,6,3,0,0,0
981111,3,1,1,6,4,0,0,0
981111,3,1,1,6,5,0,0,0
981111,3,1,1,7,1,3,0,0
981111,3,1,1,7,2,0,0,0
981111,3,1,1,7,3,2,0,2
981111,3,1,1,7,4,0,0,0
981111,3,1,1,7,5,8,0,0
981111,3,1,1,8,1,0,0,0
981111,3,1,1,8,2,0,0,0
981111,3,1,1,8,3,0,0,0
981111,3,1,1,8,4,0,0,0
981111,3,1,1,8,5,0,0,0
981118,2,1,3,1,1,0,6,0
981118,2,1,3,1,2,1,1,1
981118,2,1,3,1,3,2,4,0
981118,2,1,3,1,4,0,5,1
981118,2,1,3,1,5,1,4,0
981118,2,1,3,2,1,0,3,0
981118,2,1,3,2,2,0,0,0
981118,2,1,3,2,3,0,0,0
981118,2,1,3,2,4,2,5,1
981118,2,1,3,2,5,0,3,0
981118,2,1,3,3,1,2,14,2
981118,2,1,3,3,2,0,4,1
981118,2,1,3,3,3,2,7,1
981118,2,1,3,3,4,0,0,0
981118,2,1,3,3,5,0,0,0
981118,2,1,3,4,1,0,0,0
981118,2,1,3,4,2,0,0,0
981118,2,1,3,4,3,0,1,1
981118,2,1,3,4,4,0,0,0
981118,2,1,3,4,5,0,7,0
981118,2,1,3,5,1,0,2,0
981118,2,1,3,5,2,0,4,0
981118,2,1,3,5,3,0,5,0
981118,2,1,3,5,4,2,1,0
981118,2,1,3,5,5,4,12,0
981118,2,1,3,6,1,0,2,0
981118,2,1,3,6,2,2,2,0
981118,2,1,3,6,3,1,3,0
981118,2,1,3,6,4,3,6,0
981118,2,1,3,6,5,1,2,0
981118,2,1,3,7,1,0,0,0
981118,2,1,3,7,2,1,5,2
981118,2,1,3,7,3,1,1,0
981118,2,1,3,7,4,0,2,0
981118,2,1,3,7,5,0,0,0
981118,2,1,3,8,1,0,0,0
981118,2,1,3,8,2,1,3,1
981118,2,1,3,8,3,0,2,0
981118,2,1,3,8,4,0,42,3
981118,2,1,3,8,5,0,7,0
981118,2,2,3,1,1,0,6,1
981118,2,2,3,1,2,0,13,0
981118,2,2,3,1,3,1,8,1
981118,2,2,3,1,4,0,17,6
981118,2,2,3,1,5,0,2,1
981118,2,2,3,2,1,0,2,1
981118,2,2,3,2,2,0,3,0
981118,2,2,3,2,3,0,8,0
981118,2,2,3,2,4,0,16,1
981118,2,2,3,2,5,0,21,2
981118,2,2,3,3,1,0,12,2
981118,2,2,3,3,2,0,5,0
981118,2,2,3,3,3,0,11,0
981118,2,2,3,3,4,0,3,2
981118,2,2,3,3,5,0,7,0
981118,2,2,3,4,1,0,3,1
981118,2,2,3,4,2,0,2,0
981118,2,2,3,4,3,0,7,0
981118,2,2,3,4,4,0,28,11
981118,2,2,3,4,5,0,8,2
981118,2,2,3,5,1,0,0,0
981118,2,2,3,5,2,0,12,1
981118,2,2,3,5,3,0,1,0
981118,2,2,3,5,4,0,2,0
981118,2,2,3,5,5,0,2,0
981118,2,2,3,6,1,0,1,1
981118,2,2,3,6,2,4,33,2
981118,2,2,3,6,3,0,13,1
981118,2,2,3,6,4,0,9,2
981118,2,2,3,6,5,0,2,0
981118,2,2,3,7,1,1,1,0
981118,2,2,3,7,2,2,6,2
981118,2,2,3,7,3,0,0,0
981118,2,2,3,7,4,0,2,0
981118,2,2,3,7,5,0,17,3
981118,2,2,3,8,1,0,4,0
981118,2,2,3,8,2,0,15,0
981118,2,2,3,8,3,0,11,1
981118,2,2,3,8,4,0,5,0
981118,2,2,3,8,5,3,1,1
981118,2,3,3,1,1,0,24,2
981118,2,3,3,1,2,3,9,0
981118,2,3,3,1,3,13,15,0
981118,2,3,3,1,4,1,4,2
981118,2,3,3,1,5,0,22,0
981118,2,3,3,2,1,0,0,0
981118,2,3,3,2,2,0,0,0
981118,2,3,3,2,3,0,0,0
981118,2,3,3,2,4,0,2,3
981118,2,3,3,2,5,0,1,0
981118,2,3,3,3,1,0,2,0
981118,2,3,3,3,2,0,0,0
981118,2,3,3,3,3,0,0,0
981118,2,3,3,3,4,0,4,0
981118,2,3,3,3,5,0,7,2
981118,2,3,3,4,1,0,5,0
981118,2,3,3,4,2,0,12,2
981118,2,3,3,4,3,0,6,0
981118,2,3,3,4,4,0,18,0
981118,2,3,3,4,5,0,5,2
981118,2,3,3,5,1,0,1,0
981118,2,3,3,5,2,0,3,0
981118,2,3,3,5,3,0,0,0
981118,2,3,3,5,4,0,1,0
981118,2,3,3,5,5,0,6,0
981118,2,3,3,6,1,0,0,0
981118,2,3,3,6,2,0,0,0
981118,2,3,3,6,3,0,0,0
981118,2,3,3,6,4,0,2,0
981118,2,3,3,6,5,0,1,0
981118,2,3,3,7,1,0,0,0
981118,2,3,3,7,2,0,0,0
981118,2,3,3,7,3,0,0,0
981118,2,3,3,7,4,1,4,1
981118,2,3,3,7,5,3,1,0
981118,2,3,3,8,1,0,6,0
981118,2,3,3,8,2,0,4,0
981118,2,3,3,8,3,0,3,0
981118,2,3,3,8,4,0,0,0
981118,2,3,3,8,5,0,2,0
981118,2,4,3,1,1,0,0,0
981118,2,4,3,1,2,0,0,0
981118,2,4,3,1,3,0,1,0
981118,2,4,3,1,4,0,2,0
981118,2,4,3,1,5,0,2,0
981118,2,4,3,2,1,0,0,0
981118,2,4,3,2,2,0,0,0
981118,2,4,3,2,3,0,0,0
981118,2,4,3,2,4,0,3,1
981118,2,4,3,2,5,0,3,0
981118,2,4,3,3,1,0,0,0
981118,2,4,3,3,2,0,0,0
981118,2,4,3,3,3,0,0,0
981118,2,4,3,3,4,0,0,0
981118,2,4,3,3,5,0,0,0
981118,2,4,3,4,1,0,1,0
981118,2,4,3,4,2,0,1,0
981118,2,4,3,4,3,0,0,0
981118,2,4,3,4,4,0,2,0
981118,2,4,3,4,5,0,0,0
981118,2,4,3,5,1,0,0,0
981118,2,4,3,5,2,0,0,0
981118,2,4,3,5,3,0,0,0
981118,2,4,3,5,4,0,1,1
981118,2,4,3,5,5,0,0,0
981118,2,4,3,6,1,0,0,0
981118,2,4,3,6,2,0,0,0
981118,2,4,3,6,3,0,0,0
981118,2,4,3,6,4,0,0,0
981118,2,4,3,6,5,0,0,0
981118,2,4,3,7,1,1,2,0
981118,2,4,3,7,2,1,3,0
981118,2,4,3,7,3,1,0,1
981118,2,4,3,7,4,2,3,0
981118,2,4,3,7,5,0,0,1
981118,2,4,3,8,1,0,0,0
981118,2,4,3,8,2,0,1,0
981118,2,4,3,8,3,0,0,0
981118,2,4,3,8,4,0,0,0
981118,2,4,3,8,5,0,2,1
981118,2,5,3,1,1,2,8,2
981118,2,5,3,1,2,0,11,0
981118,2,5,3,1,3,0,15,2
981118,2,5,3,1,4,0,8,0
981118,2,5,3,1,5,0,11,0
981118,2,5,3,2,1,1,5,2
981118,2,5,3,2,2,4,7,0
981118,2,5,3,2,3,0,1,0
981118,2,5,3,2,4,0,0,0
981118,2,5,3,2,5,0,0,0
981118,2,5,3,3,1,0,4,0
981118,2,5,3,3,2,0,6,2
